Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Vitamin D (D2 + D3),Cholesterol,"Fatty acids, total saturated",Potassium,Energy,novaclass
5.79,5.02,84.27,47.27,4.2,87.0,15.0,640.0,0.0,0.0,1.25,139.0,396.0,4
13.0,3.4,80.0,0.55,2.7,8.0,2.81,5.0,0.0,0.0,0.67,40.0,354.0,4
5.7,6.9,83.0,11.0,3.4,24.0,6.0,386.0,3.3,0.0,1.1,151.0,406.0,4
9.45,5.75,74.6,28.6,7.9,101.0,5.63,160.0,0.2,0.0,0.757,478.0,368.0,4
9.7,4.9,77.8,31.0,7.3,0.0,8.75,231.0,0.0,0.0,0.805,486.0,340.0,4
8.51,3.19,82.98,21.28,12.8,213.0,34.47,574.0,2.1,0.0,0.716,383.0,340.0,4
6.9,3.45,79.31,20.69,10.3,345.0,62.07,552.0,3.5,0.0,0.531,293.0,379.0,4
10.6,6.75,70.34,12.76,8.5,58.0,3.3,65.0,0.3,0.0,0.887,418.0,372.0,4
8.0,4.6,80.0,33.41,5.0,36.0,2.0,376.0,0.0,0.0,0.85,279.0,386.0,4
11.33,5.9,74.68,4.02,10.1,408.0,31.77,571.0,3.6,0.0,0.954,609.0,367.0,4
12.48,1.85,80.1,12.61,8.8,39.0,38.06,507.0,1.7,0.0,0.305,400.0,359.0,4
10.0,3.0,78.0,22.0,8.0,80.0,2.88,380.0,0.0,0.0,1.0,340.0,380.0,4
7.27,3.64,84.0,34.55,7.3,36.0,8.18,491.0,0.0,0.0,0.91,309.0,382.0,4
9.8,6.7,78.9,26.8,8.1,33.0,15.0,207.0,0.0,0.0,1.1,322.0,393.0,4
8.06,4.03,82.26,32.26,8.1,32.0,14.52,194.0,0.0,0.0,0.804,339.0,387.0,4
4.01,7.48,83.69,43.4,2.0,10.0,21.99,612.0,0.0,0.0,5.575,163.0,412.0,4
4.87,3.5,87.21,43.25,2.6,9.0,15.01,491.0,0.0,0.0,0.92,189.0,392.0,4
12.7,2.1,78.2,24.4,28.6,76.0,27.93,417.0,0.0,0.0,0.3,947.0,287.0,4
10.55,11.62,73.65,20.34,10.2,109.0,2.81,50.0,0.0,2.0,1.265,483.0,421.0,4
11.77,18.02,67.2,20.42,5.2,86.0,4.35,33.0,0.0,0.0,2.22,388.0,467.0,4
9.66,10.38,74.67,24.63,9.4,101.0,2.69,54.0,0.0,2.0,1.146,501.0,412.0,4
8.42,5.52,80.57,25.65,9.6,65.0,2.58,234.0,0.0,1.0,0.97,431.0,388.0,4
14.55,4.55,73.37,29.09,18.2,455.0,4.91,418.0,0.0,0.0,0.0,751.0,345.0,4
16.36,4.55,69.09,18.18,20.0,455.0,4.91,527.0,0.0,0.0,0.0,956.0,327.0,4
4.8,8.8,81.9,47.0,5.5,19.0,6.67,475.0,0.0,0.0,1.6,183.0,415.0,4
4.51,6.08,85.03,43.36,2.3,9.0,18.35,740.0,0.0,0.0,4.442,187.0,406.0,4
6.76,1.93,87.99,47.47,3.4,10.0,1.9,236.0,0.0,0.0,0.36,148.0,391.0,4
7.7,1.4,83.0,13.3,3.3,16.0,60.3,690.0,3.3,0.0,0.3,167.0,333.0,4
12.38,5.11,74.89,16.34,9.9,191.0,29.95,364.0,0.0,0.0,0.91,438.0,372.0,4
11.38,4.83,77.77,16.62,8.3,203.0,29.3,345.0,0.0,0.0,0.873,363.0,379.0,4
4.51,6.08,85.03,43.36,2.3,9.0,18.35,740.0,0.0,0.0,4.442,187.0,406.0,4
8.44,2.07,77.54,30.45,11.8,48.0,14.15,425.0,1.7,0.0,0.343,560.0,316.0,4
8.59,2.19,77.36,29.9,11.1,47.0,12.77,425.0,1.7,0.0,0.353,567.0,314.0,4
6.1,1.9,84.9,37.7,7.6,35.0,8.5,394.0,1.9,0.0,0.4,401.0,354.0,4
8.0,1.7,78.1,32.1,13.7,52.0,18.3,424.0,1.7,0.0,0.314,539.0,320.0,4
5.66,1.89,76.36,32.08,9.4,1887.0,33.96,434.0,4.7,0.0,0.297,528.0,302.0,4
6.12,6.12,79.59,28.57,10.2,41.0,9.18,469.0,0.0,0.0,1.02,347.0,367.0,4
6.9,10.34,75.86,34.48,3.4,345.0,15.52,586.0,3.3,0.0,1.67,224.0,433.0,4
7.41,1.0,85.19,7.41,3.7,370.0,33.33,889.0,3.7,0.0,0.22,167.0,370.0,4
6.69,1.26,86.22,7.65,0.7,5.0,32.73,763.0,3.0,0.0,0.36,110.0,364.0,4
6.84,0.96,85.24,10.9,0.8,7.0,34.4,561.0,3.8,0.0,0.216,88.0,381.0,4
5.5,1.0,88.0,31.0,0.3,8.0,18.0,726.0,3.3,0.0,0.3,101.0,382.0,4
4.8,4.6,84.7,31.0,0.2,10.0,6.2,554.0,3.4,0.0,0.9,77.0,399.0,4
7.01,0.9,87.78,0.0,1.4,9.0,2.86,5.0,0.0,0.0,0.325,116.0,383.0,4
10.9,2.1,82.4,0.9,14.0,44.0,3.9,3.0,0.0,0.0,0.4,391.0,344.0,4
7.0,1.41,86.0,28.0,5.4,24.0,36.0,550.0,2.0,0.0,0.27,180.0,365.0,4
4.9,6.9,83.0,43.0,2.5,22.0,15.0,456.0,3.3,1.0,1.8,97.0,406.0,4
18.3,1.6,74.1,12.1,8.5,25.0,28.0,658.0,0.0,0.0,0.4,66.0,365.0,4
6.5,7.3,81.0,29.9,7.2,18.0,26.2,579.0,6.1,0.0,6.3,268.0,393.0,4
6.2,1.2,86.3,30.4,8.0,18.0,26.1,613.0,0.0,0.0,0.2,223.0,359.0,4
7.0,2.9,85.4,32.8,6.5,27.0,25.3,456.0,3.1,0.0,1.4,184.0,373.0,4
7.7,4.2,83.1,30.4,6.9,32.0,27.8,568.0,6.3,0.0,0.4,249.0,378.0,4
7.5,6.0,81.3,24.2,8.2,30.0,27.0,649.0,3.3,0.0,0.7,264.0,384.0,4
9.01,4.07,81.24,25.03,5.5,337.0,17.64,465.0,0.0,0.0,1.245,227.0,384.0,4
4.6,1.3,90.4,32.1,9.0,11.0,5.6,387.0,4.0,0.0,0.4,148.0,389.0,4
4.34,0.26,90.86,38.72,1.8,3.0,23.41,462.0,3.2,0.0,0.069,73.0,367.0,4
4.34,0.26,90.86,38.72,1.8,3.0,23.41,462.0,3.2,0.0,0.069,73.0,367.0,4
6.0,0.3,89.0,24.2,0.9,0.0,14.5,570.0,3.2,0.0,0.0,140.0,379.0,4
5.8,1.3,90.7,50.9,2.8,15.0,6.7,94.0,7.4,0.0,0.2,176.0,390.0,4
11.83,5.97,74.22,4.64,10.7,357.0,30.0,853.0,3.3,0.0,1.023,307.0,398.0,4
6.7,0.1,86.7,6.5,4.5,3.0,19.29,714.0,3.6,0.0,0.0,117.0,360.0,4
13.1,5.92,74.6,3.9,10.7,406.0,32.7,897.0,2.8,1.0,1.23,317.0,404.0,4
7.1,5.69,82.5,41.2,5.0,417.0,16.8,540.0,3.6,1.0,0.93,200.0,410.0,4
6.67,1.67,76.67,16.67,10.0,3333.0,60.0,633.0,8.3,0.0,0.406,300.0,333.0,4
6.9,1.72,78.0,27.59,6.9,1724.0,31.03,328.0,4.3,0.0,0.414,241.0,328.0,4
3.13,4.69,84.38,31.25,3.1,313.0,14.06,563.0,3.1,0.0,0.67,156.0,375.0,4
4.76,4.76,85.49,28.57,4.8,381.0,17.14,524.0,2.9,0.0,0.67,190.0,400.0,4
15.98,11.6,65.78,1.56,20.3,95.0,4.03,206.0,0.0,0.0,1.32,446.0,431.0,4
6.0,9.8,79.9,35.45,1.8,20.0,6.0,432.0,3.3,0.0,1.4,112.0,430.0,4
11.5,2.8,77.4,2.0,11.4,100.0,5.16,387.0,0.0,0.0,0.48,545.0,373.0,4
10.64,2.13,82.98,10.64,10.6,213.0,30.64,638.0,2.1,0.0,0.328,362.0,340.0,4
29.1,10.7,49.6,7.8,15.1,45.0,9.09,4.0,0.0,0.0,1.83,947.0,382.0,4
26.55,7.78,58.11,24.85,10.2,50.0,8.05,11.0,0.0,0.0,1.36,964.0,372.0,4
16.26,2.15,76.39,1.37,9.4,24.0,4.41,5.0,0.0,0.0,0.413,364.0,366.0,4
6.1,1.55,89.85,53.45,3.2,20.0,4.0,140.0,5.6,0.0,0.25,164.0,388.0,4
11.58,2.15,80.08,0.92,12.2,54.0,2.72,4.0,0.0,0.0,0.425,382.0,344.0,4
9.4,1.8,82.6,13.5,11.7,74.0,30.0,704.0,3.7,0.0,0.5,333.0,370.0,4
6.67,5.23,81.75,30.0,6.7,333.0,15.0,567.0,3.3,0.0,1.667,200.0,400.0,4
15.55,4.25,64.51,0.41,42.8,73.0,10.57,2.0,0.0,0.0,0.63,1182.0,216.0,1
13.15,6.52,67.7,0.99,10.1,52.0,4.25,6.0,0.0,0.0,1.11,362.0,379.0,1
17.3,7.03,66.22,1.45,15.4,58.0,5.41,4.0,0.0,0.0,1.328,566.0,246.0,1
13.35,20.85,49.69,0.9,21.0,57.0,18.54,5.0,0.0,0.0,4.171,1485.0,316.0,1
13.35,20.85,49.69,0.9,21.0,57.0,18.54,5.0,0.0,0.0,4.171,1485.0,316.0,1
12.61,1.54,71.18,0.41,12.2,29.0,3.03,2.0,0.0,0.0,0.269,345.0,327.0,1
11.1,3.4,75.3,3.1,8.2,795.0,47.5,12.0,0.0,0.0,0.418,395.0,365.0,4
12.2,4.4,73.4,0.87,7.5,733.0,47.5,3.0,0.0,0.0,0.769,437.0,379.0,4
13.07,8.0,69.65,3.84,9.0,707.0,51.25,4.0,0.0,0.0,1.37,420.0,399.0,4
7.1,4.9,77.7,0.12,0.5,850.0,47.5,6.0,0.0,0.0,0.919,385.0,391.0,4
6.7,2.4,86.89,3.22,3.0,850.0,37.0,16.0,0.0,0.0,0.503,410.0,396.0,4
8.7,4.2,79.9,16.7,1.0,691.0,47.5,0.0,0.0,0.0,0.978,769.0,404.0,4
8.7,3.0,85.65,0.92,6.5,55.0,47.6,9.0,0.0,0.0,0.6,386.0,404.0,4
10.7,4.6,77.1,6.68,7.8,696.0,47.5,0.0,0.0,0.0,0.846,668.0,391.0,4
12.0,6.0,73.4,13.75,5.2,651.0,47.5,6.0,0.0,0.0,1.267,731.0,393.0,4
10.5,7.05,74.1,11.09,7.8,286.0,14.3,0.0,0.0,0.0,1.572,346.0,402.0,4
12.6,4.8,77.1,22.2,12.2,600.0,45.0,25.0,0.0,0.0,0.639,516.0,402.0,4
1.24,0.54,16.92,7.56,1.0,8.0,6.42,3.0,0.0,0.0,0.105,39.0,79.0,4
1.2,0.4,17.1,2.24,1.0,17.0,6.73,4.0,0.0,0.0,0.114,28.0,80.0,4
1.2,0.45,18.2,7.79,1.2,5.0,6.12,3.0,0.0,0.0,0.081,36.0,82.0,4
1.3,0.7,15.55,9.98,0.8,8.0,6.58,3.0,0.0,0.0,0.126,48.0,74.0,4
1.2,0.4,17.1,2.24,1.0,17.0,6.73,4.0,0.0,0.0,0.114,28.0,80.0,4
0.9,0.2,18.3,10.5,0.6,16.0,2.6,10.0,0.0,0.0,0.06,50.0,82.0,4
6.4,9.9,76.68,28.0,2.3,400.0,22.5,324.0,0.0,0.0,1.646,114.0,421.0,4
11.52,7.47,19.52,2.19,3.0,90.0,1.91,570.0,0.1,26.0,2.905,269.0,191.0,4
7.35,6.05,31.23,1.73,4.2,124.0,2.37,563.0,0.1,5.0,2.309,261.0,205.0,4
8.86,12.7,19.85,0.9,3.9,89.0,1.19,397.0,0.1,28.0,4.384,209.0,226.0,4
9.25,9.75,20.23,1.57,2.9,123.0,1.67,560.0,0.1,25.0,4.155,161.0,206.0,4
13.3,6.35,19.69,1.3,1.2,122.0,1.59,613.0,0.1,29.0,2.559,217.0,189.0,4
15.05,15.25,24.04,1.88,1.7,269.0,1.77,745.0,0.2,37.0,6.154,183.0,294.0,4
10.36,12.28,29.02,3.57,2.2,179.0,2.27,447.0,0.0,14.0,4.272,152.0,268.0,4
12.37,8.78,32.91,5.09,2.5,177.0,1.77,556.0,0.0,16.0,3.825,175.0,260.0,4
12.85,13.95,31.2,3.61,2.5,288.0,1.71,742.0,0.0,28.0,6.224,199.0,302.0,4
11.39,9.69,33.33,3.58,2.3,188.0,2.48,598.0,0.0,17.0,4.465,172.0,266.0,4
10.81,10.54,33.17,3.34,2.2,179.0,2.48,597.0,0.0,17.0,4.226,169.0,271.0,4
9.53,11.28,27.1,3.56,2.1,165.0,2.13,413.0,0.0,13.0,3.899,154.0,248.0,4
11.36,8.1,30.64,4.94,2.4,163.0,1.68,512.0,0.0,15.0,3.493,174.0,240.0,4
11.08,14.81,26.5,3.24,2.0,164.0,2.19,518.0,0.0,21.0,5.148,159.0,284.0,4
12.9,11.63,30.04,4.63,2.3,162.0,1.73,615.0,0.0,23.0,4.742,180.0,277.0,4
14.01,17.61,29.0,3.22,2.3,216.0,1.95,875.0,0.0,37.0,7.115,223.0,331.0,4
11.74,11.91,31.98,3.26,2.3,153.0,2.52,685.0,0.0,25.0,5.092,195.0,282.0,4
11.49,12.58,31.84,2.93,2.2,148.0,2.55,684.0,0.0,24.0,4.839,189.0,287.0,4
13.36,17.71,27.0,3.02,2.5,213.0,1.73,782.0,0.0,36.0,6.888,225.0,321.0,4
11.5,12.35,30.62,3.32,2.3,144.0,2.41,633.0,0.0,23.0,5.033,197.0,280.0,4
11.06,12.94,30.36,2.82,2.3,143.0,2.45,637.0,0.0,23.0,4.805,190.0,282.0,4
11.28,14.43,25.14,4.85,2.2,152.0,1.36,555.0,0.0,16.0,5.083,209.0,276.0,4
12.63,11.75,28.78,7.26,2.3,155.0,1.36,640.0,0.0,19.0,4.586,189.0,271.0,4
11.02,10.9,25.38,3.73,2.2,120.0,1.86,589.0,0.0,27.0,4.407,184.0,244.0,4
10.21,14.22,23.39,3.14,1.9,142.0,2.0,494.0,0.1,21.0,4.911,163.0,262.0,4
11.76,11.53,26.38,4.31,2.1,141.0,1.61,578.0,0.1,22.0,4.567,181.0,256.0,4
12.58,14.2,30.6,2.01,1.7,176.0,2.39,740.0,0.1,24.0,5.032,210.0,302.0,4
6.24,11.95,30.18,6.46,2.6,43.0,1.84,529.0,0.0,0.0,2.521,236.0,252.0,4
9.38,14.31,27.83,5.02,2.0,32.0,1.46,495.0,0.1,13.0,3.306,200.0,277.0,4
9.85,11.8,26.92,5.26,2.3,44.0,1.59,528.0,0.0,13.0,2.717,265.0,253.0,4
9.38,14.31,27.83,5.02,2.0,32.0,1.46,495.0,0.1,13.0,3.306,200.0,277.0,4
9.16,9.14,30.55,7.6,1.5,152.0,2.0,504.0,0.2,23.0,3.545,188.0,241.0,4
9.32,10.47,30.45,7.73,2.2,181.0,2.08,448.0,0.2,20.0,4.007,204.0,253.0,4
8.9,8.6,30.4,7.6,1.1,152.0,2.97,346.0,0.2,29.0,2.62,188.0,235.0,4
7.81,5.48,26.55,3.07,1.5,86.0,1.75,469.0,0.1,22.0,1.428,140.0,187.0,4
10.41,5.37,33.22,5.61,1.3,194.0,1.93,499.0,0.2,28.0,1.899,141.0,225.0,4
11.3,5.96,30.63,7.27,1.8,276.0,1.98,566.0,0.1,24.0,1.842,217.0,221.0,4
7.97,13.88,27.92,7.83,0.5,89.0,1.08,401.0,0.3,37.0,4.353,90.0,270.0,4
6.61,22.86,21.24,2.14,3.1,79.0,1.76,131.0,0.2,6.0,5.21,244.0,309.0,4
8.07,23.68,19.64,2.01,2.8,130.0,1.67,170.0,0.3,14.0,6.481,232.0,316.0,4
12.84,17.32,22.52,3.18,0.7,145.0,1.62,759.0,0.5,57.0,10.222,206.0,299.0,4
4.93,3.07,13.61,1.93,0.6,37.0,0.76,534.0,0.0,12.0,1.45,120.0,102.0,4
3.41,3.41,13.73,2.4,1.6,13.0,1.05,354.0,0.0,5.0,1.427,169.0,99.0,4
3.98,2.3,15.22,3.6,1.2,69.0,0.82,246.0,0.1,10.0,1.047,205.0,98.0,4
2.48,1.45,13.64,3.72,1.3,33.0,0.74,306.0,0.0,3.0,0.723,232.0,79.0,4
2.22,0.44,14.22,4.0,0.9,13.0,0.91,272.0,0.0,1.0,0.136,192.0,70.0,4
5.8,4.39,17.27,2.62,1.6,17.0,1.11,267.0,0.0,10.0,1.045,190.0,134.0,4
4.17,5.1,11.11,2.83,2.7,12.0,1.31,291.0,0.2,9.0,1.98,141.0,107.0,4
4.37,2.38,12.7,3.17,1.6,60.0,0.91,238.0,0.4,9.0,0.992,191.0,90.0,4
10.38,5.56,36.15,0.73,1.5,111.0,0.86,237.0,0.0,32.0,2.769,21.0,236.0,4
3.38,2.46,11.52,0.5,0.5,35.0,0.9,302.0,0.0,6.0,0.881,84.0,82.0,4
7.04,5.34,25.02,1.13,1.4,54.0,1.05,362.0,0.1,12.0,3.049,60.0,178.0,4
4.78,3.09,20.44,0.66,0.8,17.0,1.24,434.0,0.0,7.0,0.997,77.0,131.0,4
3.71,4.66,14.36,0.38,0.7,12.0,0.94,318.0,0.1,17.0,0.997,91.0,114.0,4
1.94,4.11,20.22,0.45,0.4,12.0,1.06,293.0,0.1,1.0,0.888,44.0,127.0,4
1.9,3.0,12.48,0.24,0.3,34.0,0.68,337.0,0.0,2.0,0.869,31.0,86.0,4
2.64,3.48,17.58,0.91,0.7,25.0,0.83,290.0,0.1,1.0,0.879,71.0,113.0,4
5.81,5.01,17.58,2.31,1.5,102.0,1.25,430.0,0.0,8.0,1.808,206.0,137.0,4
6.73,2.27,10.54,2.17,1.3,87.0,0.92,345.0,0.0,17.0,1.112,175.0,89.0,4
7.61,4.21,12.56,2.52,1.1,80.0,1.34,247.0,0.0,17.0,1.926,240.0,118.0,4
6.27,2.81,16.41,4.27,1.1,45.0,0.9,224.0,0.0,6.0,0.949,162.0,116.0,4
5.3,7.83,14.38,1.4,1.7,89.0,0.95,295.0,0.1,11.0,2.733,168.0,147.0,4
5.68,3.22,12.51,2.53,1.3,118.0,0.7,305.0,0.1,8.0,1.626,189.0,100.0,4
6.19,3.94,17.01,1.64,0.8,112.0,0.7,249.0,0.1,12.0,2.32,72.0,130.0,4
7.64,2.75,12.14,1.98,1.1,89.0,0.96,176.0,0.0,19.0,1.415,205.0,104.0,4
9.43,4.8,13.08,1.78,1.2,81.0,1.49,399.0,0.1,20.0,2.061,231.0,134.0,4
5.47,0.97,14.59,3.2,1.8,18.0,1.19,198.0,0.0,6.0,0.315,148.0,89.0,4
3.65,1.56,10.36,2.4,1.5,57.0,1.06,130.0,0.1,3.0,0.723,253.0,67.0,4
3.77,4.12,16.96,0.84,1.5,63.0,0.92,340.0,0.0,6.0,1.595,145.0,119.0,4
2.57,3.17,14.63,2.19,1.3,46.0,0.85,215.0,0.4,2.0,0.842,133.0,98.0,4
5.54,3.32,14.83,2.66,1.2,22.0,1.06,293.0,0.0,9.0,1.011,159.0,112.0,4
7.62,3.71,16.45,3.07,1.7,20.0,1.25,660.0,0.0,15.0,1.3,174.0,130.0,4
6.13,2.8,16.45,2.64,1.4,17.0,1.33,411.0,0.1,10.0,0.88,220.0,115.0,4
5.05,1.01,15.24,2.6,1.8,18.0,1.25,212.0,0.0,6.0,0.35,144.0,90.0,4
6.89,4.13,12.16,2.41,1.0,146.0,1.0,420.0,0.1,13.0,2.216,188.0,112.0,4
6.29,3.73,8.58,2.54,1.1,52.0,1.15,305.0,0.1,13.0,1.428,209.0,92.0,4
2.69,3.09,17.34,8.1,1.4,30.0,0.74,320.0,0.1,26.0,1.274,144.0,103.0,4
7.49,5.6,10.86,2.29,0.7,160.0,0.68,318.0,0.1,18.0,2.69,132.0,123.0,4
7.25,4.81,10.68,1.2,0.7,109.0,0.64,525.0,0.1,16.0,2.666,111.0,115.0,4
8.01,3.95,11.79,0.58,1.1,41.0,0.88,319.0,0.1,21.0,2.238,196.0,115.0,4
8.14,4.73,14.37,2.16,1.0,26.0,1.44,689.0,0.0,20.0,1.736,205.0,134.0,4
5.23,2.85,15.96,1.0,1.5,83.0,1.0,218.0,0.1,20.0,1.203,113.0,109.0,4
5.08,4.12,16.64,0.44,2.1,34.0,1.3,425.0,0.0,7.0,1.301,139.0,124.0,4
5.08,4.12,16.64,0.44,2.1,34.0,1.3,425.0,0.0,7.0,1.301,139.0,124.0,4
8.52,8.31,20.71,4.15,4.9,179.0,1.08,682.0,0.1,20.0,4.464,272.0,193.0,4
10.96,6.33,11.59,2.19,1.2,143.0,0.69,407.0,0.2,32.0,3.499,174.0,146.0,4
2.72,1.3,18.62,7.48,1.3,15.0,1.18,172.0,0.0,3.0,0.303,158.0,92.0,4
8.88,2.61,15.72,1.99,1.5,23.0,1.38,307.0,0.0,19.0,0.672,171.0,123.0,4
9.32,4.15,24.47,2.69,1.5,51.0,1.86,1620.0,0.0,16.0,1.0,263.0,174.0,4
6.77,2.52,9.45,1.83,0.9,53.0,1.05,218.0,0.1,13.0,1.012,169.0,88.0,4
9.31,14.96,9.61,1.33,0.6,37.0,1.34,409.0,0.9,158.0,4.555,246.0,210.0,4
11.77,11.52,18.42,5.22,0.7,79.0,1.57,434.0,0.8,122.0,3.478,190.0,228.0,4
9.08,13.97,27.38,9.35,0.6,49.0,1.53,559.0,0.3,49.0,3.631,159.0,273.0,4
10.22,21.66,17.8,3.8,1.9,120.0,1.37,644.0,1.0,58.0,4.066,216.0,303.0,4
1.27,0.95,2.95,0.27,0.2,6.0,0.66,349.0,0.0,5.0,0.262,22.0,25.0,4
0.97,0.57,3.66,0.29,0.3,3.0,0.0,388.0,0.0,1.0,0.13,4.0,24.0,4
2.59,1.94,6.03,0.54,0.3,9.0,1.35,706.0,0.0,11.0,0.542,44.0,52.0,4
1.27,0.95,2.95,0.27,0.2,6.0,0.66,173.0,0.0,5.0,0.262,22.0,25.0,4
3.48,0.95,3.65,0.82,0.4,14.0,0.43,193.0,0.0,5.0,0.268,124.0,35.0,4
0.84,0.55,3.67,0.31,0.1,2.0,0.2,229.0,0.0,4.0,0.122,13.0,23.0,4
0.97,0.57,3.66,0.29,0.3,3.0,0.0,388.0,0.0,1.0,0.13,4.0,24.0,4
4.55,2.01,9.59,0.52,0.5,13.0,0.81,234.0,0.2,41.0,0.522,90.0,76.0,4
2.43,1.28,9.43,2.26,1.2,16.0,0.41,36.0,0.0,6.0,0.448,92.0,60.0,4
2.36,1.47,9.45,2.09,1.2,17.0,0.46,38.0,0.0,7.0,0.486,112.0,61.0,4
2.5,1.1,9.4,2.43,1.1,14.0,0.36,35.0,0.0,4.0,0.411,72.0,59.0,4
4.34,1.9,11.53,0.37,1.1,12.0,0.8,35.0,0.0,7.0,0.705,148.0,81.0,4
2.87,2.06,8.57,1.3,0.5,58.0,0.26,192.0,0.0,6.0,1.233,56.0,64.0,4
3.5,2.6,11.2,0.79,0.5,102.0,0.6,112.0,0.0,7.0,1.53,18.0,82.0,4
2.57,1.37,11.42,2.72,1.1,15.0,0.53,30.0,0.0,5.0,0.543,122.0,68.0,4
3.6,2.2,16.3,0.59,0.1,54.0,0.8,282.0,0.0,7.0,0.96,32.0,99.0,4
1.7,2.1,8.4,1.2,1.5,14.0,0.5,11.0,0.0,5.0,1.23,133.0,60.0,4
0.63,0.1,8.08,6.98,1.1,12.0,0.09,0.0,0.0,0.0,0.014,139.0,32.0,1
0.7,0.09,9.21,8.8,0.4,15.0,0.21,7.0,0.0,0.0,0.012,169.0,37.0,3
0.58,0.1,9.15,8.75,0.4,15.0,0.41,2.0,0.0,0.0,0.014,132.0,36.0,1
0.56,0.1,15.44,15.04,0.4,14.0,0.4,2.0,0.0,0.0,0.014,129.0,60.0,3
0.77,0.11,9.69,8.02,1.7,24.0,0.09,0.0,0.0,0.0,0.014,157.0,39.0,1
1.88,0.86,15.9,9.36,6.5,62.0,0.86,10.0,0.0,0.0,0.103,186.0,71.0,1
1.1,0.3,9.32,2.5,2.8,26.0,0.6,2.0,0.0,0.0,0.039,138.0,29.0,1
0.7,0.2,10.54,1.69,2.8,33.0,0.6,2.0,0.0,0.0,0.022,102.0,30.0,1
0.94,0.12,11.75,9.35,2.4,40.0,0.1,0.0,0.0,0.0,0.015,181.0,47.0,1
0.85,0.13,11.5,9.15,1.7,30.0,0.1,1.0,0.0,0.0,0.016,182.0,47.0,3
1.5,0.3,16.0,4.17,10.6,134.0,0.8,6.0,0.0,0.0,0.039,160.0,47.0,1
0.45,0.1,16.19,15.49,0.7,7.0,0.37,6.0,0.0,0.0,0.012,78.0,61.0,3
0.62,0.03,9.57,8.87,0.7,11.0,0.27,5.0,0.0,0.0,0.003,133.0,37.0,3
0.45,0.1,16.19,15.49,0.7,7.0,0.37,6.0,0.0,0.0,0.012,78.0,61.0,3
0.75,0.04,9.41,8.25,1.2,12.0,0.27,5.0,0.0,0.0,0.004,136.0,38.0,3
0.94,0.12,11.75,9.35,2.4,40.0,0.1,0.0,0.0,0.0,0.015,181.0,47.0,1
0.81,0.31,13.34,10.58,1.8,37.0,0.15,2.0,0.0,0.0,0.039,166.0,53.0,1
0.5,0.1,9.2,9.1,0.1,9.0,0.2,1.0,0.0,0.0,0.014,162.0,39.0,1
0.52,0.1,8.96,8.86,0.1,7.0,0.2,1.0,0.0,0.0,0.013,153.0,38.0,1
0.52,0.1,8.96,8.86,0.1,7.0,0.2,1.0,0.0,0.0,0.013,153.0,38.0,1
0.55,0.13,9.66,9.55,0.1,10.0,0.14,4.0,0.0,0.0,0.018,135.0,41.0,1
0.4,0.29,6.48,2.4,0.4,11.0,0.13,21.0,0.0,0.0,0.038,102.0,21.0,1
0.35,0.24,6.9,2.52,0.3,6.0,0.08,1.0,0.0,0.0,0.04,103.0,22.0,1
0.4,0.29,6.48,2.4,0.4,11.0,0.13,21.0,0.0,0.0,0.038,102.0,21.0,1
0.46,0.32,6.5,2.4,0.4,8.0,0.12,1.0,0.0,0.0,0.043,89.0,22.0,1
0.25,0.23,6.69,1.37,0.4,12.0,0.23,16.0,0.0,0.0,0.026,75.0,21.0,1
0.42,0.07,8.42,1.69,0.4,14.0,0.09,2.0,0.0,0.0,0.008,117.0,25.0,1
0.25,0.23,6.69,1.37,0.4,12.0,0.23,16.0,0.0,0.0,0.026,75.0,21.0,1
0.68,0.12,11.45,8.31,0.3,72.0,0.13,2.0,0.3,0.0,0.014,178.0,48.0,1
0.7,0.2,10.4,8.4,0.2,11.0,0.2,1.0,0.0,0.0,0.024,200.0,45.0,1
0.68,0.12,11.54,8.31,0.3,11.0,0.13,2.0,0.0,0.0,0.014,178.0,49.0,1
0.68,0.12,11.27,8.31,0.3,201.0,0.13,2.0,0.9,0.0,0.014,178.0,47.0,1
0.68,0.06,10.9,10.67,0.2,11.0,0.1,4.0,0.0,0.0,0.007,192.0,45.0,1
0.68,0.06,10.88,10.65,0.2,152.0,0.1,4.0,0.0,0.0,0.007,192.0,45.0,1
0.5,0.2,12.0,11.8,0.2,18.0,0.2,1.0,0.0,0.0,0.013,178.0,50.0,3
0.5,0.2,10.1,9.9,0.2,18.0,0.2,1.0,0.0,0.0,0.024,178.0,43.0,1
0.5,0.2,10.1,9.9,0.2,18.0,0.2,1.0,0.0,0.0,0.024,178.0,43.0,1
0.41,0.08,12.2,10.57,0.2,8.0,0.18,4.0,0.0,0.0,0.011,150.0,51.0,1
0.36,0.14,11.81,9.4,0.2,72.0,0.16,3.0,0.0,0.0,0.021,130.0,49.0,1
2.64,0.49,66.58,49.94,7.0,38.0,2.19,23.0,0.0,0.0,0.059,818.0,252.0,1
2.19,0.43,64.81,47.66,7.4,40.0,1.52,17.0,0.0,0.0,0.06,746.0,244.0,3
0.93,0.32,65.89,57.19,8.7,14.0,1.4,87.0,0.0,0.0,0.052,450.0,243.0,1
0.22,0.07,15.32,13.32,2.0,3.0,0.33,20.0,0.0,0.0,0.012,105.0,57.0,1
0.22,0.07,15.32,13.32,2.0,3.0,0.33,20.0,0.0,0.0,0.012,105.0,57.0,1
